HEADER_TIME_STAMP,X,Y,Z
2000-01-08 20:25:04.000,0.991,-0.235,-0.047
2000-01-08 20:25:04.013,1.029,-0.217,-0.065
2000-01-08 20:25:04.024,1.012,-0.208,-0.082
2000-01-08 20:25:04.037,1.009,-0.235,-0.088
2000-01-08 20:25:04.049,1.044,-0.232,-0.094
2000-01-08 20:25:04.062,1.053,-0.217,-0.085
2000-01-08 20:25:04.075,1.015,-0.235,-0.085
2000-01-08 20:25:04.088,1.023,-0.24,-0.07
2000-01-08 20:25:04.100,1.056,-0.223,-0.056
2000-01-08 20:25:04.113,1.076,-0.226,-0.044
2000-01-08 20:25:04.125,1.088,-0.232,-0.044
2000-01-08 20:25:04.138,1.056,-0.22,-0.056
2000-01-08 20:25:04.149,1.026,-0.208,-0.056
2000-01-08 20:25:04.162,1.003,-0.22,-0.065
2000-01-08 20:25:04.174,0.977,-0.217,-0.079
2000-01-08 20:25:04.187,0.959,-0.205,-0.07
2000-01-08 20:25:04.200,1.038,-0.196,-0.053
2000-01-08 20:25:04.213,1.067,-0.199,-0.041
2000-01-08 20:25:04.225,1.038,-0.211,-0.032
2000-01-08 20:25:04.238,1.009,-0.22,-0.044
2000-01-08 20:25:04.250,1,-0.223,-0.044
2000-01-08 20:25:04.263,0.985,-0.217,-0.065
2000-01-08 20:25:04.274,0.971,-0.208,-0.07
2000-01-08 20:25:04.287,0.985,-0.199,-0.07
2000-01-08 20:25:04.299,1.003,-0.196,-0.067
2000-01-08 20:25:04.312,1.026,-0.194,-0.032
2000-01-08 20:25:04.325,1.047,-0.191,0
2000-01-08 20:25:04.338,1.018,-0.196,0.012
2000-01-08 20:25:04.350,0.968,-0.185,-0.003
2000-01-08 20:25:04.363,0.956,-0.176,-0.009
2000-01-08 20:25:04.375,0.997,-0.167,-0.012
2000-01-08 20:25:04.388,1.015,-0.161,-0.023
2000-01-08 20:25:04.399,1.026,-0.152,-0.023
2000-01-08 20:25:04.412,1.044,-0.155,-0.015
2000-01-08 20:25:04.424,1.067,-0.152,0.009
2000-01-08 20:25:04.437,1.032,-0.15,0.029
2000-01-08 20:25:04.450,1.023,-0.135,0.047
2000-01-08 20:25:04.463,1.023,-0.123,0.041
2000-01-08 20:25:04.475,1.012,-0.094,0.047
2000-01-08 20:25:04.488,0.985,-0.082,0.079
2000-01-08 20:25:04.500,0.956,-0.082,0.12
2000-01-08 20:25:04.513,0.912,-0.065,0.15
2000-01-08 20:25:04.524,0.856,-0.029,0.191
2000-01-08 20:25:04.537,0.783,-0.003,0.232
2000-01-08 20:25:04.549,0.724,0.018,0.255
2000-01-08 20:25:04.562,0.672,0.065,0.287
2000-01-08 20:25:04.575,0.654,0.1,0.305
2000-01-08 20:25:04.588,0.68,0.123,0.352
2000-01-08 20:25:04.600,0.751,0.129,0.358
2000-01-08 20:25:04.613,0.85,0.155,0.331
2000-01-08 20:25:04.625,0.9,0.205,0.293
2000-01-08 20:25:04.638,0.9,0.235,0.276
2000-01-08 20:25:04.649,0.909,0.232,0.252
2000-01-08 20:25:04.662,0.897,0.217,0.235
2000-01-08 20:25:04.674,0.865,0.208,0.22
2000-01-08 20:25:04.687,0.88,0.208,0.217
2000-01-08 20:25:04.700,0.868,0.205,0.252
2000-01-08 20:25:04.713,0.912,0.211,0.22
