ACTIVITY,LOCATION,HEADER_TIME_STAMP,X,Y,Z,SR,GRANGE,TYPE,GROUP
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0464189807979958,-0.0250012430365835,0.211239631378511,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0688300112343753,-0.0367786470955289,0.253133892236459,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.092785845851968,-0.0267827973427734,0.281240406751178,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.114532814385244,0.00663316731807862,0.293000047810552,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.130799851865073,0.0599651982074276,0.288998501668901,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.139580517654407,0.125627340741591,0.272159110235442,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.140223533976789,0.193598133736904,0.24643828654124,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.132945856425185,0.253475109396744,0.215437656839202,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.118305911393128,0.296679987831601,0.181557665513626,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0971290847193853,0.318003245887885,0.14631345565737,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0709030594957052,0.315836130993718,0.111580316200687,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0422017138254014,0.291448016800371,0.0805441579897865,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0146087763803762,0.248221763158172,0.0572725204393905,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,-0.00805800387806122,0.191207667994747,0.0452045022077954,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,-0.0229037757838448,0.126672462372229,0.0458361390470209,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,-0.0288349457007885,0.0614764441692799,0.0582658461896674,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,-0.0266407886601362,0.00249286836721629,0.0793715468773859,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,-0.0183352990264924,-0.044010537577429,0.10447513881935,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,-0.00623119095537154,-0.0732866672560879,0.128415799122553,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.00784784258884256,-0.0830158597036637,0.146577933250645,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.022966390917943,-0.0737214583394511,0.155592434029184,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0389634757757107,-0.0486686825101222,0.153844067828859,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0559735233253993,-0.0133265613611486,0.141798359703036,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.073902502280127,0.0255852132194005,0.121917160560065,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.0921376898683643,0.0612430075149895,0.0979943101288979,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.109632963940351,0.0878455834831675,0.0740566255970585,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.125179776964019,0.101606680291445,0.0532569517603501,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.137480324572414,0.101326919562451,0.0371787690144254,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.144996606908406,0.0882802522525853,0.0257612082834829,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.14591402379488,0.0655144962058516,0.017765771203807,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:37,0.138416488444646,0.0368909395449399,0.0114603743722941,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.12119750314883,0.0062597317999425,0.0051666603408722,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0940482910161658,-0.0229719305400531,-0.00245403158848169,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0583137179045963,-0.0480917643487718,-0.0121964831920463,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0169477035496448,-0.0674412801901895,-0.0240527029095119,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0259989640602433,-0.0806879000902466,-0.0370938399853023,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.06633158793421,-0.0887197081902246,-0.0496871414243891,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.100697012094,-0.0931930052522932,-0.0599839345489475,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.127190525909946,-0.0958510800229844,-0.0665707860611118,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.145461198852756,-0.0977859502050795,-0.0690837822738749,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.156461197459242,-0.0990694868952371,-0.0683655944321203,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.162015750203926,-0.0990717850187351,-0.0660292024407467,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.164305229110903,-0.0971966240252389,-0.0638812077997276,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.165350492983125,-0.0934414683844677,-0.0636253931880447,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.166656852315424,-0.0884190183486916,-0.0667732722385086,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.169090957108477,-0.0828911927756127,-0.0745241682248698,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.172874743799671,-0.077148993211428,-0.0875670830617496,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.177554449824378,-0.0706181547129384,-0.105894427338496,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.181929427987984,-0.061953368662953,-0.128702028200424,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.184069523873224,-0.049656999120432,-0.154413586830379,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.181658918814529,-0.0329639944802418,-0.180839977391677,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.172721913202093,-0.0125059963520124,-0.205447560468849,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.156369359785058,0.00971963623947018,-0.225755561207799,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.133174653816138,0.0311307127583346,-0.239922938487677,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.105093472813198,0.0495869786036637,-0.247416102510937,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0749602978563673,0.063980620710665,-0.249368108218305,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0457288930841941,0.0739677520516373,-0.24813140696726,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0198657713479923,0.0789447831486269,-0.245928060079564,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.000754761913286134,0.0770051052195302,-0.243366195609127,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0144675854997107,0.0648428948042509,-0.238996719327579,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0193607521148449,0.0390115780853298,-0.230329786932095,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0133313527787148,-0.00207233764701365,-0.215507037956867,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.00514037973075891,-0.0566647001988111,-0.194403564665633,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0359305399224366,-0.11968908472338,-0.168635456872785,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0765779894346112,-0.183999216025168,-0.140866705078349,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.122325187281399,-0.241991873044594,-0.114001136723123,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.166821449746343,-0.286842014550901,-0.090514372201594,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.2031719015377,-0.31322731137257,-0.0720347228023437,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.225048967069003,-0.317686357244463,-0.0592632288035784,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.227693239655528,-0.298692457066133,-0.0521736912577811,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.20873080057724,-0.256593348777884,-0.0503224053279991,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.168735767355826,-0.193626730881308,-0.0530762497427075,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.111342793326051,-0.114021609514989,-0.0596248227369171,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0427872979286676,-0.0240690964826622,-0.0687683552996299,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0289580782663572,0.0679571375713003,-0.0785928379820238,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0951875280518358,0.152265183604375,-0.0863725043173929,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.147507584850661,0.218653433534286,-0.0891019966692511,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.178980913656717,0.258225990191573,-0.0844831148762656,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.185376509266752,0.265296893832703,-0.0716671566719132,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.166249969270286,0.23894196869819,-0.0513758188025054,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.125363817605194,0.18369857447829,-0.0255231308663783,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0701229823884959,0.108956160877103,0.00343829786015869,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0101238582469006,0.026888769335021,0.0332024015040681,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0447229252801728,-0.0505413689152242,0.0621293318017666,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0859786927443021,-0.114321001786474,0.0895483479086202,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.1080412251891,-0.159650934740905,0.115736266854566,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.10891449240422,-0.185540454145632,0.141426816037318,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0902744023072844,-0.19366394906598,0.167059565831703,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0568176252318332,-0.187329247803954,0.192282077265318,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,-0.0150259665968415,-0.170669527363131,0.215967414804595,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0283502801310109,-0.147921283261159,0.236587308498546,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0675787777896178,-0.122776214654449,0.252671360665696,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0985794525308104,-0.0978386553224064,0.263070222326924,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.119024059569519,-0.0741007503373275,0.266773255506402,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.128248210240215,-0.0504594592972523,0.262405930986786,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.126986043075712,-0.0238042482955688,0.247958676534838,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.116896647101338,0.00973648591244035,0.221232518709093,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.100180191593503,0.0526652445022937,0.181000687740415,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0795279884958116,0.10426537445531,0.128375002387605,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0582717065354715,0.160098524875117,0.0676231029869738,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0403830029032519,0.212988619470758,0.00588983800228822,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0300108030284648,0.254883600835529,-0.0483154906166686,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0304991080633353,0.278922720044536,-0.0874605963160091,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.043196456770879,0.281127056742777,-0.106979986553167,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0665984654036285,0.261117794444919,-0.105801656701677,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.0963581621351069,0.221678759025064,-0.0856261225284052,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.126377602094392,0.16765127725346,-0.050036605240252,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.150583416315202,0.104799736045957,-0.00395174837065131,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.164607626708802,0.0390353035151313,0.0468645977578464,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.166741753878637,-0.0238353272791975,0.0964420995947112,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:38,0.157914113139101,-0.0780561526953047,0.139200320788457,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.140891310425544,-0.118125261856327,0.17039920820274,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.119241500387756,-0.139513457453699,0.186561997680495,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0965080075877001,-0.139608554383358,0.185885853411021,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0757326398309651,-0.118462533232131,0.168499415069246,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0592993241342634,-0.0790442987476684,0.136476090272357,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.048982310916191,-0.0268831467185922,0.0936340753877951,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0460107155967002,0.0307828545600774,0.0451679852685012,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0509961254999802,0.0860926311634826,-0.00295620466117453,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0637171058758787,0.131686854240187,-0.0449265142343306,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.082878147055245,0.161871972928444,-0.076199821559158,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.105960571697438,0.173718694646782,-0.0944082214747367,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.129275863203416,0.167559121790332,-0.0995847606790825,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.148368960422718,0.146348909050338,-0.0935881861170254,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.158799067567085,0.114087407320622,-0.0791954828364348,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.157052210050642,0.0742394526973573,-0.0594409690516206,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.141273618206619,0.0290906537651179,-0.0372600550833046,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.111689490573073,-0.0198040572411848,-0.0152041060152562,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0705999721712848,-0.0706412919619501,0.00467644119208757,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0217533227928005,-0.12054353257414,0.0205350501072407,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.0307549089615956,-0.165357709996073,0.0302346113376034,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.0834583636177231,-0.200329222789244,0.0312727675800424,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.133807583631883,-0.221469560857111,0.021525732832857,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.179709834695447,-0.226816226117296,0.000497979305111751,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.218869606248994,-0.216759051043989,-0.0299037251982383,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.248589620802792,-0.19335529580989,-0.0658796118873376,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.266136248275182,-0.159254519125079,-0.10323015062228,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.26935826635968,-0.116918992926469,-0.138728539698206,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.25733949511715,-0.0683824163288435,-0.17064717829908,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.230992248055612,-0.0153984393413894,-0.198587005815288,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.193456570898384,0.0401922879216021,-0.223081631503996,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.150087428785828,0.0959058470886504,-0.245105340132282,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.107803466561817,0.147947856694532,-0.265311329168031,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.073717671193691,0.190891383670566,-0.283115375012593,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.0533247803001159,0.218340645193921,-0.296223519424163,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.0489693277261809,0.224675290168666,-0.301160967553298,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.0593487536555231,0.207164506987165,-0.294755217057848,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.080122221627199,0.167371847216546,-0.275799211380561,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.10505266776612,0.110978419738917,-0.245830856629085,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.127239064586509,0.045926815960469,-0.208518347987864,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.140391596454472,-0.0202313444976668,-0.168053762900968,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.14008726914251,-0.0825600177297103,-0.12741314385819,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.1246590694973,-0.139669655458343,-0.0873812670419584,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.0953056418951087,-0.19286934317003,-0.047009112979974,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.0554211924900821,-0.243751168322289,-0.00536752507482764,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,-0.00961951287227878,-0.291574593397438,0.0365425254280654,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0371101330977587,-0.332104870540865,0.0750751562982606,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0799729666092022,-0.358559827757746,0.104929445300387,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.114689499993794,-0.364113252943957,0.121179162992161,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.13768291942943,-0.344677850396679,0.121133577616797,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.146271223899267,-0.300709854406686,0.105219413028851,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.138926703751985,-0.237477629615795,0.0767888002705176,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.115558872353412,-0.163914126137332,0.0411610598510538,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0777495122493483,-0.0904099884006995,0.00426243011708181,80,8,GT9X,Filtered
Bike -Outdoor,Non-dominant hip,2015-10-08 14:54:39,0.0289086412081477,-0.0260943722344115,-0.0288290517421302,80,8,GT9X,Filtered
