HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-01-15 11:04:56.500,0.973,-0.195,-0.129
2016-01-15 11:04:56.513,0.977,-0.188,-0.121
2016-01-15 11:04:56.525,0.980,-0.191,-0.121
2016-01-15 11:04:56.538,0.984,-0.195,-0.121
2016-01-15 11:04:56.550,0.984,-0.191,-0.117
2016-01-15 11:04:56.563,0.984,-0.203,-0.105
2016-01-15 11:04:56.575,0.980,-0.191,-0.105
2016-01-15 11:04:56.588,0.977,-0.176,-0.098
2016-01-15 11:04:56.600,0.977,-0.180,-0.094
2016-01-15 11:04:56.613,0.977,-0.184,-0.086
2016-01-15 11:04:56.625,0.977,-0.199,-0.082
2016-01-15 11:04:56.638,0.980,-0.188,-0.078
2016-01-15 11:04:56.650,0.992,-0.180,-0.082
2016-01-15 11:04:56.663,0.992,-0.180,-0.086
2016-01-15 11:04:56.675,0.984,-0.180,-0.074
2016-01-15 11:04:56.688,0.984,-0.176,-0.074
2016-01-15 11:04:56.700,0.980,-0.180,-0.070
2016-01-15 11:04:56.713,0.980,-0.160,-0.070
2016-01-15 11:04:56.725,0.988,-0.164,-0.066
2016-01-15 11:04:56.738,0.988,-0.172,-0.063
2016-01-15 11:04:56.750,0.984,-0.176,-0.051
2016-01-15 11:04:56.763,0.980,-0.176,-0.047
2016-01-15 11:04:56.775,0.977,-0.176,-0.043
2016-01-15 11:04:56.788,0.977,-0.184,-0.039
2016-01-15 11:04:56.800,0.984,-0.195,-0.039
2016-01-15 11:04:56.813,0.980,-0.191,-0.043
2016-01-15 11:04:56.825,0.980,-0.188,-0.047
2016-01-15 11:04:56.838,0.980,-0.176,-0.047
2016-01-15 11:04:56.850,0.980,-0.184,-0.047
2016-01-15 11:04:56.863,0.977,-0.207,-0.043
2016-01-15 11:04:56.875,0.988,-0.199,-0.035
2016-01-15 11:04:56.888,0.988,-0.172,-0.031
2016-01-15 11:04:56.900,0.988,-0.160,-0.023
2016-01-15 11:04:56.913,0.977,-0.164,-0.020
2016-01-15 11:04:56.925,0.973,-0.176,-0.016
2016-01-15 11:04:56.938,0.973,-0.184,-0.020
2016-01-15 11:04:56.950,0.973,-0.184,-0.023
2016-01-15 11:04:56.963,0.977,-0.184,-0.027
2016-01-15 11:04:56.975,0.980,-0.195,-0.027
2016-01-15 11:04:56.988,0.988,-0.191,-0.027
2016-01-15 11:04:57.000,0.977,-0.168,-0.027
2016-01-15 11:04:57.013,0.988,-0.141,-0.020
2016-01-15 11:04:57.025,0.980,-0.145,-0.020
2016-01-15 11:04:57.038,0.980,-0.148,-0.012
2016-01-15 11:04:57.050,0.977,-0.160,-0.020
2016-01-15 11:04:57.063,0.980,-0.172,-0.016
2016-01-15 11:04:57.075,0.980,-0.184,-0.023
2016-01-15 11:04:57.088,0.980,-0.184,-0.027
2016-01-15 11:04:57.100,0.984,-0.191,-0.027
2016-01-15 11:04:57.113,0.984,-0.199,-0.027
2016-01-15 11:04:57.125,0.980,-0.172,-0.035
2016-01-15 11:04:57.138,0.977,-0.172,-0.039
2016-01-15 11:04:57.150,0.973,-0.184,-0.039
2016-01-15 11:04:57.163,0.973,-0.191,-0.031
2016-01-15 11:04:57.175,0.973,-0.195,-0.031
2016-01-15 11:04:57.188,0.977,-0.199,-0.035
2016-01-15 11:04:57.200,0.980,-0.203,-0.039
2016-01-15 11:04:57.213,0.977,-0.207,-0.035
2016-01-15 11:04:57.225,0.977,-0.219,-0.047
2016-01-15 11:04:57.238,0.973,-0.207,-0.043
2016-01-15 11:04:57.250,0.977,-0.203,-0.043
2016-01-15 11:04:57.263,0.977,-0.207,-0.055
2016-01-15 11:04:57.275,0.973,-0.207,-0.055
2016-01-15 11:04:57.288,0.973,-0.211,-0.055
2016-01-15 11:04:57.300,0.977,-0.211,-0.051
2016-01-15 11:04:57.313,0.980,-0.211,-0.055
2016-01-15 11:04:57.325,0.973,-0.223,-0.051
2016-01-15 11:04:57.338,0.973,-0.230,-0.055
2016-01-15 11:04:57.350,0.973,-0.223,-0.063
2016-01-15 11:04:57.363,0.977,-0.215,-0.070
2016-01-15 11:04:57.375,0.980,-0.207,-0.078
2016-01-15 11:04:57.388,0.980,-0.203,-0.078
2016-01-15 11:04:57.400,0.980,-0.203,-0.078
2016-01-15 11:04:57.413,0.988,-0.195,-0.086
2016-01-15 11:04:57.425,0.980,-0.199,-0.090
2016-01-15 11:04:57.438,0.977,-0.207,-0.090
2016-01-15 11:04:57.450,0.965,-0.207,-0.094
2016-01-15 11:04:57.463,0.969,-0.215,-0.090
2016-01-15 11:04:57.475,0.977,-0.227,-0.086
2016-01-15 11:04:57.488,0.977,-0.234,-0.086
2016-01-15 11:04:57.500,0.977,-0.234,-0.094
2016-01-15 11:04:57.513,0.977,-0.246,-0.102
2016-01-15 11:04:57.525,0.977,-0.227,-0.109
2016-01-15 11:04:57.538,0.980,-0.227,-0.105
2016-01-15 11:04:57.550,0.973,-0.230,-0.102
2016-01-15 11:04:57.563,0.973,-0.238,-0.102
2016-01-15 11:04:57.575,0.973,-0.254,-0.098
2016-01-15 11:04:57.588,0.973,-0.273,-0.105
2016-01-15 11:04:57.600,0.984,-0.234,-0.113
2016-01-15 11:04:57.613,0.984,-0.227,-0.109
2016-01-15 11:04:57.625,0.977,-0.223,-0.109
2016-01-15 11:04:57.638,0.973,-0.234,-0.109
2016-01-15 11:04:57.650,0.973,-0.238,-0.117
2016-01-15 11:04:57.663,0.973,-0.246,-0.113
2016-01-15 11:04:57.675,0.973,-0.238,-0.117
2016-01-15 11:04:57.688,0.980,-0.223,-0.117
2016-01-15 11:04:57.700,0.984,-0.219,-0.117
2016-01-15 11:04:57.713,0.977,-0.230,-0.113
2016-01-15 11:04:57.725,0.973,-0.234,-0.113
2016-01-15 11:04:57.738,0.973,-0.238,-0.113
2016-01-15 11:04:57.750,0.973,-0.242,-0.102
2016-01-15 11:04:57.763,0.969,-0.242,-0.102
2016-01-15 11:04:57.775,0.973,-0.230,-0.098
2016-01-15 11:04:57.788,0.977,-0.227,-0.098
2016-01-15 11:04:57.800,0.980,-0.230,-0.102
2016-01-15 11:04:57.813,0.969,-0.230,-0.117
2016-01-15 11:04:57.825,0.969,-0.238,-0.121
2016-01-15 11:04:57.838,0.969,-0.230,-0.125
2016-01-15 11:04:57.850,0.969,-0.219,-0.117
2016-01-15 11:04:57.863,0.977,-0.215,-0.113
2016-01-15 11:04:57.875,0.977,-0.219,-0.109
2016-01-15 11:04:57.888,0.980,-0.234,-0.109
2016-01-15 11:04:57.900,0.977,-0.242,-0.102
2016-01-15 11:04:57.913,0.973,-0.246,-0.105
2016-01-15 11:04:57.925,0.973,-0.242,-0.102
2016-01-15 11:04:57.938,0.977,-0.246,-0.109
2016-01-15 11:04:57.950,0.980,-0.242,-0.117
2016-01-15 11:04:57.963,0.977,-0.246,-0.117
2016-01-15 11:04:57.975,0.973,-0.246,-0.121
2016-01-15 11:04:57.988,0.969,-0.246,-0.125
2016-01-15 11:04:58.000,0.957,-0.242,-0.125
2016-01-15 11:04:58.013,0.965,-0.242,-0.121
2016-01-15 11:04:58.025,0.969,-0.238,-0.125
2016-01-15 11:04:58.038,0.969,-0.230,-0.117
2016-01-15 11:04:58.050,0.969,-0.230,-0.109
2016-01-15 11:04:58.063,0.977,-0.234,-0.113
2016-01-15 11:04:58.075,0.977,-0.227,-0.113
2016-01-15 11:04:58.088,0.977,-0.219,-0.117
2016-01-15 11:04:58.100,0.977,-0.211,-0.121
2016-01-15 11:04:58.113,0.977,-0.211,-0.121
2016-01-15 11:04:58.125,0.977,-0.203,-0.125
2016-01-15 11:04:58.138,0.973,-0.199,-0.121
2016-01-15 11:04:58.150,0.977,-0.203,-0.117
2016-01-15 11:04:58.163,0.977,-0.207,-0.113
2016-01-15 11:04:58.175,0.977,-0.211,-0.105
2016-01-15 11:04:58.188,0.977,-0.211,-0.102
2016-01-15 11:04:58.200,0.973,-0.211,-0.098
2016-01-15 11:04:58.213,0.973,-0.211,-0.090
2016-01-15 11:04:58.225,0.973,-0.203,-0.094
2016-01-15 11:04:58.238,0.984,-0.203,-0.102
2016-01-15 11:04:58.250,0.980,-0.203,-0.098
2016-01-15 11:04:58.263,0.977,-0.207,-0.098
2016-01-15 11:04:58.275,0.977,-0.211,-0.094
2016-01-15 11:04:58.288,0.977,-0.211,-0.090
2016-01-15 11:04:58.300,0.980,-0.215,-0.090
2016-01-15 11:04:58.313,0.977,-0.223,-0.086
2016-01-15 11:04:58.325,0.977,-0.219,-0.082
2016-01-15 11:04:58.338,0.977,-0.223,-0.090
2016-01-15 11:04:58.350,0.969,-0.223,-0.094
2016-01-15 11:04:58.363,0.965,-0.219,-0.094
2016-01-15 11:04:58.375,0.965,-0.227,-0.094
2016-01-15 11:04:58.388,0.965,-0.219,-0.094
2016-01-15 11:04:58.400,0.973,-0.227,-0.090
2016-01-15 11:04:58.413,0.977,-0.219,-0.082
2016-01-15 11:04:58.425,0.980,-0.211,-0.086
2016-01-15 11:04:58.438,0.980,-0.203,-0.090
2016-01-15 11:04:58.450,0.977,-0.207,-0.086
2016-01-15 11:04:58.463,0.973,-0.211,-0.086
2016-01-15 11:04:58.475,0.965,-0.219,-0.090
2016-01-15 11:04:58.488,0.973,-0.223,-0.090
2016-01-15 11:04:58.500,0.973,-0.215,-0.094
2016-01-15 11:04:58.513,0.977,-0.207,-0.094
2016-01-15 11:04:58.525,0.977,-0.211,-0.094
2016-01-15 11:04:58.538,0.977,-0.219,-0.094
2016-01-15 11:04:58.550,0.980,-0.215,-0.094
2016-01-15 11:04:58.563,0.980,-0.230,-0.082
2016-01-15 11:04:58.575,0.980,-0.207,-0.082
2016-01-15 11:04:58.588,0.973,-0.211,-0.074
2016-01-15 11:04:58.600,0.973,-0.215,-0.078
2016-01-15 11:04:58.613,0.973,-0.215,-0.082
2016-01-15 11:04:58.625,0.977,-0.215,-0.086
2016-01-15 11:04:58.638,0.977,-0.219,-0.078
2016-01-15 11:04:58.650,0.973,-0.219,-0.078
2016-01-15 11:04:58.663,0.977,-0.211,-0.074
2016-01-15 11:04:58.675,0.977,-0.211,-0.070
2016-01-15 11:04:58.688,0.980,-0.215,-0.070
2016-01-15 11:04:58.700,0.973,-0.215,-0.078
2016-01-15 11:04:58.713,0.969,-0.211,-0.078
2016-01-15 11:04:58.725,0.973,-0.207,-0.082
2016-01-15 11:04:58.738,0.977,-0.207,-0.090
2016-01-15 11:04:58.750,0.980,-0.203,-0.094
2016-01-15 11:04:58.763,0.977,-0.203,-0.090
2016-01-15 11:04:58.775,0.980,-0.199,-0.086
2016-01-15 11:04:58.788,0.977,-0.203,-0.082
2016-01-15 11:04:58.800,0.977,-0.207,-0.078
2016-01-15 11:04:58.813,0.973,-0.207,-0.074
2016-01-15 11:04:58.825,0.973,-0.211,-0.082
2016-01-15 11:04:58.838,0.984,-0.207,-0.090
2016-01-15 11:04:58.850,0.984,-0.199,-0.090
2016-01-15 11:04:58.863,0.980,-0.207,-0.090
2016-01-15 11:04:58.875,0.973,-0.211,-0.098
2016-01-15 11:04:58.888,0.973,-0.227,-0.102
2016-01-15 11:04:58.900,0.977,-0.199,-0.098
2016-01-15 11:04:58.913,0.980,-0.199,-0.094
2016-01-15 11:04:58.925,0.984,-0.207,-0.098
2016-01-15 11:04:58.938,0.980,-0.207,-0.094
2016-01-15 11:04:58.950,0.973,-0.223,-0.094
2016-01-15 11:04:58.963,0.969,-0.227,-0.090
2016-01-15 11:04:58.975,0.973,-0.238,-0.090
2016-01-15 11:04:58.988,0.977,-0.219,-0.102
2016-01-15 11:04:59.000,0.969,-0.199,-0.113
2016-01-15 11:04:59.013,0.973,-0.211,-0.117
2016-01-15 11:04:59.025,0.973,-0.234,-0.113
2016-01-15 11:04:59.038,0.969,-0.242,-0.105
2016-01-15 11:04:59.050,0.965,-0.223,-0.098
2016-01-15 11:04:59.063,0.969,-0.230,-0.109
2016-01-15 11:04:59.075,0.973,-0.227,-0.113
2016-01-15 11:04:59.088,0.980,-0.215,-0.113
2016-01-15 11:04:59.100,0.980,-0.234,-0.105
2016-01-15 11:04:59.113,0.980,-0.234,-0.105
2016-01-15 11:04:59.125,0.973,-0.238,-0.102
2016-01-15 11:04:59.138,0.965,-0.234,-0.109
2016-01-15 11:04:59.150,0.969,-0.238,-0.117
2016-01-15 11:04:59.163,0.973,-0.227,-0.117
2016-01-15 11:04:59.175,0.977,-0.215,-0.121
2016-01-15 11:04:59.188,0.977,-0.211,-0.121
2016-01-15 11:04:59.200,0.977,-0.215,-0.125
2016-01-15 11:04:59.213,0.973,-0.219,-0.125
2016-01-15 11:04:59.225,0.973,-0.219,-0.125
2016-01-15 11:04:59.238,0.977,-0.211,-0.125
2016-01-15 11:04:59.250,0.988,-0.207,-0.121
2016-01-15 11:04:59.263,0.988,-0.215,-0.121
2016-01-15 11:04:59.275,0.973,-0.227,-0.125
2016-01-15 11:04:59.288,0.973,-0.238,-0.125
2016-01-15 11:04:59.300,0.977,-0.234,-0.125
2016-01-15 11:04:59.313,0.980,-0.215,-0.117
2016-01-15 11:04:59.325,0.992,-0.215,-0.121
2016-01-15 11:04:59.338,0.984,-0.211,-0.129
2016-01-15 11:04:59.350,0.977,-0.219,-0.129
2016-01-15 11:04:59.363,0.977,-0.230,-0.125
2016-01-15 11:04:59.375,0.977,-0.242,-0.117
2016-01-15 11:04:59.388,0.973,-0.230,-0.113
2016-01-15 11:04:59.400,0.977,-0.199,-0.113
2016-01-15 11:04:59.413,0.980,-0.199,-0.121
2016-01-15 11:04:59.425,0.973,-0.211,-0.129
2016-01-15 11:04:59.438,0.973,-0.223,-0.129
2016-01-15 11:04:59.450,0.973,-0.234,-0.125
2016-01-15 11:04:59.463,0.973,-0.238,-0.113
2016-01-15 11:04:59.475,0.973,-0.242,-0.102
2016-01-15 11:04:59.488,0.973,-0.238,-0.109
2016-01-15 11:04:59.500,0.965,-0.219,-0.113
2016-01-15 11:04:59.513,0.973,-0.219,-0.117
2016-01-15 11:04:59.525,0.980,-0.199,-0.129
2016-01-15 11:04:59.538,0.980,-0.195,-0.133
2016-01-15 11:04:59.550,0.977,-0.203,-0.133
2016-01-15 11:04:59.563,0.977,-0.199,-0.141
2016-01-15 11:04:59.575,0.973,-0.215,-0.137
2016-01-15 11:04:59.588,0.973,-0.207,-0.133
2016-01-15 11:04:59.600,0.977,-0.191,-0.133
2016-01-15 11:04:59.613,0.977,-0.203,-0.137
2016-01-15 11:04:59.625,0.977,-0.207,-0.148
2016-01-15 11:04:59.638,0.977,-0.211,-0.152
2016-01-15 11:04:59.650,0.977,-0.207,-0.156
2016-01-15 11:04:59.663,0.977,-0.211,-0.152
2016-01-15 11:04:59.675,0.980,-0.211,-0.156
2016-01-15 11:04:59.688,0.977,-0.219,-0.148
2016-01-15 11:04:59.700,0.973,-0.223,-0.145
2016-01-15 11:04:59.713,0.977,-0.227,-0.145
2016-01-15 11:04:59.725,0.980,-0.215,-0.145
2016-01-15 11:04:59.738,0.980,-0.195,-0.148
2016-01-15 11:04:59.750,0.980,-0.188,-0.152
2016-01-15 11:04:59.763,0.977,-0.180,-0.152
2016-01-15 11:04:59.775,0.980,-0.191,-0.148
2016-01-15 11:04:59.788,0.980,-0.199,-0.148
2016-01-15 11:04:59.800,0.977,-0.199,-0.148
2016-01-15 11:04:59.813,0.977,-0.191,-0.156
2016-01-15 11:04:59.825,0.977,-0.184,-0.160
2016-01-15 11:04:59.838,0.973,-0.180,-0.152
2016-01-15 11:04:59.850,0.980,-0.195,-0.148
2016-01-15 11:04:59.863,0.984,-0.203,-0.156
2016-01-15 11:04:59.875,0.984,-0.223,-0.152
2016-01-15 11:04:59.888,0.977,-0.234,-0.145
2016-01-15 11:04:59.900,0.980,-0.223,-0.152
2016-01-15 11:04:59.913,0.977,-0.191,-0.156
2016-01-15 11:04:59.925,0.977,-0.188,-0.148
2016-01-15 11:04:59.938,0.980,-0.195,-0.152
2016-01-15 11:04:59.950,0.973,-0.207,-0.145
2016-01-15 11:04:59.963,0.977,-0.211,-0.137
2016-01-15 11:04:59.975,0.977,-0.211,-0.129
2016-01-15 11:04:59.988,0.977,-0.199,-0.133
2016-01-15 11:05:00.000,0.977,-0.188,-0.133
2016-01-15 11:05:00.013,0.984,-0.188,-0.137
2016-01-15 11:05:00.025,0.984,-0.195,-0.137
2016-01-15 11:05:00.038,0.988,-0.203,-0.133
2016-01-15 11:05:00.050,0.988,-0.207,-0.121
2016-01-15 11:05:00.063,0.984,-0.199,-0.117
2016-01-15 11:05:00.075,0.980,-0.195,-0.113
2016-01-15 11:05:00.088,0.980,-0.195,-0.113
2016-01-15 11:05:00.100,0.984,-0.188,-0.113
2016-01-15 11:05:00.113,0.984,-0.195,-0.109
2016-01-15 11:05:00.125,0.984,-0.195,-0.109
2016-01-15 11:05:00.138,0.980,-0.191,-0.105
2016-01-15 11:05:00.150,0.984,-0.195,-0.102
2016-01-15 11:05:00.163,0.996,-0.195,-0.098
2016-01-15 11:05:00.175,0.996,-0.188,-0.090
2016-01-15 11:05:00.188,0.992,-0.188,-0.082
2016-01-15 11:05:00.200,0.988,-0.188,-0.078
2016-01-15 11:05:00.213,0.988,-0.188,-0.078
2016-01-15 11:05:00.225,0.996,-0.191,-0.070
2016-01-15 11:05:00.238,0.996,-0.191,-0.066
2016-01-15 11:05:00.250,0.996,-0.191,-0.066
2016-01-15 11:05:00.263,0.996,-0.195,-0.066
2016-01-15 11:05:00.275,0.992,-0.203,-0.055
2016-01-15 11:05:00.288,0.996,-0.191,-0.059
2016-01-15 11:05:00.300,0.984,-0.188,-0.051
2016-01-15 11:05:00.313,0.977,-0.184,-0.035
2016-01-15 11:05:00.325,0.973,-0.176,-0.031
2016-01-15 11:05:00.338,0.969,-0.188,-0.031
2016-01-15 11:05:00.350,0.973,-0.188,-0.039
2016-01-15 11:05:00.363,0.969,-0.184,-0.035
2016-01-15 11:05:00.375,0.973,-0.180,-0.031
2016-01-15 11:05:00.388,0.969,-0.180,-0.031
2016-01-15 11:05:00.400,0.969,-0.160,-0.031
2016-01-15 11:05:00.413,0.973,-0.141,-0.027
2016-01-15 11:05:00.425,0.969,-0.129,-0.027
2016-01-15 11:05:00.438,0.973,-0.129,-0.027
2016-01-15 11:05:00.450,0.977,-0.145,-0.031
2016-01-15 11:05:00.463,0.984,-0.156,-0.027
2016-01-15 11:05:00.475,0.988,-0.152,-0.027
2016-01-15 11:05:00.488,0.980,-0.156,-0.027
2016-01-15 11:05:00.500,0.977,-0.156,-0.035
2016-01-15 11:05:00.513,0.977,-0.141,-0.043
2016-01-15 11:05:00.525,0.980,-0.137,-0.035
2016-01-15 11:05:00.538,0.977,-0.145,-0.039
2016-01-15 11:05:00.550,0.977,-0.148,-0.039
2016-01-15 11:05:00.563,0.984,-0.156,-0.043
2016-01-15 11:05:00.575,0.992,-0.164,-0.043
2016-01-15 11:05:00.588,1.000,-0.156,-0.047
2016-01-15 11:05:00.600,1.004,-0.145,-0.059
2016-01-15 11:05:00.613,0.992,-0.145,-0.063
2016-01-15 11:05:00.625,0.980,-0.152,-0.055
2016-01-15 11:05:00.638,0.973,-0.156,-0.063
2016-01-15 11:05:00.650,0.980,-0.156,-0.063
2016-01-15 11:05:00.663,0.996,-0.148,-0.066
2016-01-15 11:05:00.675,0.992,-0.148,-0.063
2016-01-15 11:05:00.688,0.992,-0.164,-0.063
2016-01-15 11:05:00.700,0.980,-0.184,-0.066
2016-01-15 11:05:00.713,0.977,-0.180,-0.082
2016-01-15 11:05:00.725,0.988,-0.141,-0.086
2016-01-15 11:05:00.738,1.000,-0.117,-0.082
2016-01-15 11:05:00.750,0.996,-0.117,-0.090
2016-01-15 11:05:00.763,0.980,-0.133,-0.098
2016-01-15 11:05:00.775,0.969,-0.172,-0.105
2016-01-15 11:05:00.788,0.973,-0.195,-0.113
2016-01-15 11:05:00.800,0.988,-0.184,-0.117
2016-01-15 11:05:00.813,0.984,-0.145,-0.109
2016-01-15 11:05:00.825,0.980,-0.141,-0.102
2016-01-15 11:05:00.838,0.969,-0.148,-0.109
2016-01-15 11:05:00.850,0.973,-0.172,-0.109
2016-01-15 11:05:00.863,0.988,-0.168,-0.117
2016-01-15 11:05:00.875,1.000,-0.164,-0.125
2016-01-15 11:05:00.888,1.000,-0.172,-0.145
2016-01-15 11:05:00.900,0.984,-0.184,-0.160
2016-01-15 11:05:00.913,0.977,-0.188,-0.172
2016-01-15 11:05:00.925,0.977,-0.203,-0.172
2016-01-15 11:05:00.938,0.980,-0.188,-0.180
2016-01-15 11:05:00.950,0.984,-0.172,-0.172
2016-01-15 11:05:00.963,0.988,-0.184,-0.172
2016-01-15 11:05:00.975,0.988,-0.207,-0.176
2016-01-15 11:05:00.988,0.988,-0.219,-0.168
2016-01-15 11:05:01.000,0.980,-0.203,-0.168
2016-01-15 11:05:01.013,0.977,-0.191,-0.164
2016-01-15 11:05:01.025,0.977,-0.184,-0.176
2016-01-15 11:05:01.038,0.977,-0.191,-0.188
2016-01-15 11:05:01.050,0.977,-0.191,-0.195
2016-01-15 11:05:01.063,0.973,-0.195,-0.195
2016-01-15 11:05:01.075,0.980,-0.195,-0.191
2016-01-15 11:05:01.088,0.984,-0.191,-0.188
2016-01-15 11:05:01.100,0.992,-0.188,-0.195
2016-01-15 11:05:01.113,0.988,-0.184,-0.211
2016-01-15 11:05:01.125,0.973,-0.176,-0.215
2016-01-15 11:05:01.138,0.965,-0.176,-0.207
2016-01-15 11:05:01.150,0.973,-0.184,-0.203
2016-01-15 11:05:01.163,0.980,-0.203,-0.203
2016-01-15 11:05:01.175,0.980,-0.219,-0.211
2016-01-15 11:05:01.188,0.977,-0.199,-0.207
2016-01-15 11:05:01.200,0.973,-0.188,-0.207
2016-01-15 11:05:01.213,0.977,-0.180,-0.203
2016-01-15 11:05:01.225,0.973,-0.176,-0.203
2016-01-15 11:05:01.238,0.977,-0.180,-0.203
2016-01-15 11:05:01.250,0.977,-0.195,-0.199
2016-01-15 11:05:01.263,0.980,-0.211,-0.191
2016-01-15 11:05:01.275,0.980,-0.242,-0.188
2016-01-15 11:05:01.288,0.984,-0.230,-0.180
2016-01-15 11:05:01.300,0.984,-0.191,-0.172
2016-01-15 11:05:01.313,0.977,-0.191,-0.168
2016-01-15 11:05:01.325,0.977,-0.195,-0.176
2016-01-15 11:05:01.338,0.977,-0.203,-0.180
2016-01-15 11:05:01.350,0.973,-0.207,-0.176
2016-01-15 11:05:01.363,0.973,-0.207,-0.172
2016-01-15 11:05:01.375,0.973,-0.203,-0.168
2016-01-15 11:05:01.388,0.973,-0.199,-0.164
2016-01-15 11:05:01.400,0.984,-0.199,-0.164
2016-01-15 11:05:01.413,0.988,-0.219,-0.160
2016-01-15 11:05:01.425,0.988,-0.227,-0.156
2016-01-15 11:05:01.438,0.984,-0.215,-0.156
2016-01-15 11:05:01.450,0.980,-0.211,-0.152
2016-01-15 11:05:01.463,0.980,-0.203,-0.145
2016-01-15 11:05:01.475,0.977,-0.199,-0.145
2016-01-15 11:05:01.488,0.977,-0.195,-0.145
2016-01-15 11:05:01.500,0.965,-0.195,-0.141
2016-01-15 11:05:01.513,0.973,-0.199,-0.141
2016-01-15 11:05:01.525,0.977,-0.211,-0.137
2016-01-15 11:05:01.538,0.977,-0.211,-0.133
2016-01-15 11:05:01.550,0.977,-0.188,-0.129
2016-01-15 11:05:01.563,0.980,-0.180,-0.129
2016-01-15 11:05:01.575,0.984,-0.176,-0.129
2016-01-15 11:05:01.588,0.984,-0.180,-0.125
2016-01-15 11:05:01.600,0.980,-0.184,-0.121
2016-01-15 11:05:01.613,0.977,-0.184,-0.117
2016-01-15 11:05:01.625,0.973,-0.191,-0.117
2016-01-15 11:05:01.638,0.977,-0.195,-0.113
2016-01-15 11:05:01.650,0.984,-0.191,-0.105
2016-01-15 11:05:01.663,0.988,-0.184,-0.109
2016-01-15 11:05:01.675,0.984,-0.180,-0.102
2016-01-15 11:05:01.688,0.980,-0.180,-0.098
2016-01-15 11:05:01.700,0.977,-0.168,-0.102
2016-01-15 11:05:01.713,0.977,-0.176,-0.098
2016-01-15 11:05:01.725,0.984,-0.184,-0.098
2016-01-15 11:05:01.738,0.984,-0.180,-0.094
2016-01-15 11:05:01.750,0.977,-0.180,-0.090
2016-01-15 11:05:01.763,0.980,-0.180,-0.090
2016-01-15 11:05:01.775,0.984,-0.184,-0.094
2016-01-15 11:05:01.788,0.980,-0.184,-0.090
2016-01-15 11:05:01.800,0.980,-0.195,-0.086
2016-01-15 11:05:01.813,0.984,-0.199,-0.086
2016-01-15 11:05:01.825,0.984,-0.203,-0.086
2016-01-15 11:05:01.838,0.984,-0.203,-0.082
2016-01-15 11:05:01.850,0.988,-0.207,-0.078
2016-01-15 11:05:01.863,0.988,-0.211,-0.078
2016-01-15 11:05:01.875,0.988,-0.211,-0.078
2016-01-15 11:05:01.888,0.988,-0.207,-0.070
2016-01-15 11:05:01.900,0.980,-0.199,-0.074
2016-01-15 11:05:01.913,0.980,-0.195,-0.066
2016-01-15 11:05:01.925,0.980,-0.211,-0.063
2016-01-15 11:05:01.938,0.984,-0.199,-0.070
2016-01-15 11:05:01.950,0.984,-0.188,-0.074
2016-01-15 11:05:01.963,0.988,-0.184,-0.074
2016-01-15 11:05:01.975,0.988,-0.176,-0.070
2016-01-15 11:05:01.988,0.984,-0.176,-0.070
2016-01-15 11:05:02.000,0.977,-0.168,-0.082
2016-01-15 11:05:02.013,0.980,-0.176,-0.086
2016-01-15 11:05:02.025,0.980,-0.180,-0.082
2016-01-15 11:05:02.038,0.980,-0.180,-0.074
2016-01-15 11:05:02.050,0.977,-0.184,-0.070
2016-01-15 11:05:02.063,0.977,-0.195,-0.066
2016-01-15 11:05:02.075,0.973,-0.203,-0.066
2016-01-15 11:05:02.088,0.977,-0.207,-0.063
2016-01-15 11:05:02.100,0.973,-0.211,-0.070
2016-01-15 11:05:02.113,0.977,-0.211,-0.074
2016-01-15 11:05:02.125,0.977,-0.207,-0.074
2016-01-15 11:05:02.138,0.977,-0.188,-0.070
2016-01-15 11:05:02.150,0.977,-0.191,-0.074
2016-01-15 11:05:02.163,0.977,-0.191,-0.082
2016-01-15 11:05:02.175,0.984,-0.211,-0.086
2016-01-15 11:05:02.188,0.984,-0.195,-0.078
2016-01-15 11:05:02.200,0.980,-0.184,-0.066
2016-01-15 11:05:02.213,0.980,-0.188,-0.074
2016-01-15 11:05:02.225,0.980,-0.199,-0.086
2016-01-15 11:05:02.238,0.977,-0.188,-0.090
2016-01-15 11:05:02.250,0.973,-0.191,-0.094
2016-01-15 11:05:02.263,0.977,-0.195,-0.094
2016-01-15 11:05:02.275,0.980,-0.191,-0.094
2016-01-15 11:05:02.288,0.992,-0.180,-0.098
2016-01-15 11:05:02.300,0.992,-0.184,-0.098
2016-01-15 11:05:02.313,0.984,-0.199,-0.086
2016-01-15 11:05:02.325,0.977,-0.207,-0.086
2016-01-15 11:05:02.338,0.973,-0.223,-0.090
2016-01-15 11:05:02.350,0.977,-0.234,-0.098
2016-01-15 11:05:02.363,0.984,-0.207,-0.117
2016-01-15 11:05:02.375,0.988,-0.195,-0.117
2016-01-15 11:05:02.388,0.980,-0.195,-0.121
2016-01-15 11:05:02.400,0.977,-0.203,-0.125
2016-01-15 11:05:02.413,0.969,-0.215,-0.125
2016-01-15 11:05:02.425,0.973,-0.211,-0.121
2016-01-15 11:05:02.438,0.977,-0.199,-0.125
2016-01-15 11:05:02.450,0.977,-0.199,-0.125
2016-01-15 11:05:02.463,0.984,-0.199,-0.137
2016-01-15 11:05:02.475,0.980,-0.215,-0.141
